row,obsid,sourceName,beam,frequency,driftRate,snr,n_beams,n_beams_formed,beam_frac,n_obs_at_freq,n_obs_at_freq_drift,ra,dec
112753,MeerKAT:array_1:20250702T203437Z,Gaia_6440636238715194368,28,960.0050287097692,-0.02017610064910066,15.838798,2,64,0.03125,1,1,19.675339186061393,-64.03486462534826
60946,MeerKAT:array_1:20250713T100933Z,Gaia_3394140069359843584,31,919.7910263538361,0.09079245292095298,15.813319,3,64,0.046875,1,1,5.356781170063123,16.54727221494186
112640,MeerKAT:array_1:20250702T203437Z,Gaia_6441014711232887936,1,960.0050478428602,-0.1160125787323288,15.768514,1,64,0.015625,1,1,19.702747058650274,-63.83637390141657
54131,MeerKAT:array_1:20250701T085314Z,Gaia_4669775421042834560,30,919.1671871393919,0.02017610064910066,15.702705,2,64,0.03125,1,1,4.090726383417257,-65.68297231125712
112664,MeerKAT:array_1:20250702T203437Z,Gaia_6441457333382702848,7,960.005020737648,0.02017610064910066,15.659098,1,64,0.015625,1,1,19.610725222385533,-63.54079990414462
112901,MeerKAT:array_1:20250702T203437Z,Gaia_6441451114270038528,63,960.005027115345,0.04539622646047649,15.63994,4,64,0.0625,1,1,19.617936179462735,-63.68454977519511
2688,MeerKAT:array_1:20250703T155221Z,Gaia_6440682761800995072,12,868.066530957818,0.17654088067963078,15.62346,1,64,0.015625,1,1,19.64739031529793,-63.905134712219485
10876,MeerKAT:array_1:20250719T103545Z,Gaia_4668961816798136192,40,860.1960462927818,0.13618867938142945,15.558086,3,64,0.046875,1,1,4.182928098671695,-65.95403997271916
86073,MeerKAT:array_1:20250712T092209Z,Gaia_4669726698933866112,19,924.0567697137594,-0.050440251622751654,15.486908,4,64,0.0625,1,1,4.123021492832987,-65.64792617949458
7498,MeerKAT:array_1:20250711T100558Z,Gaia_3394244419885535616,49,867.8890811055899,-0.1714968555173556,15.470161,1,64,0.015625,1,1,5.362325016825237,16.88304319806763
107919,MeerKAT:array_1:20250701T085314Z,Gaia_4669731749815407232,21,960.0066805332899,-0.19671698132873144,15.410717,1,64,0.015625,1,1,4.132750307042477,-65.65175504954972
112686,MeerKAT:array_1:20250702T203437Z,Gaia_6440631084754464768,12,960.0050446540117,-0.10592452840777847,15.370531,1,64,0.015625,1,1,19.6547503184951,-64.05285248331806
1947,MeerKAT:array_1:20250701T095804Z,Gaia_4668961816798136192,35,867.9685870707035,-0.12105660389460396,15.319618,2,64,0.03125,1,1,4.182928098671695,-65.95403997271916
280097,MeerKAT:array_1:20250701T095804Z,Gaia_4669734567314018688,18,862.0096895247698,0.01008805032455033,15.215305,1,64,0.015625,1,1,4.141644467778401,-65.49983413739118
22585,MeerKAT:array_1:20250710T140151Z,ex_ASASSN-V_J110313.38-640711.5,11,879.9918023049831,-0.07061635227185231,15.068954,1,64,0.015625,1,1,11.053716666666666,-64.11985
14633,MeerKAT:array_1:20250731T124411Z,Gaia_5850069267700290176,4,863.9565102308989,-0.02017610064910066,15.051119,4,64,0.0625,1,1,14.650560772476442,-64.32393557401112
68950,MeerKAT:array_1:20250701T095804Z,Gaia_4669829537630636544,48,923.9666624218225,-0.10088050324550331,15.006911,2,64,0.03125,1,1,4.141682000641891,-65.40145979467135
23919,MeerKAT:array_1:20250712T092209Z,Gaia_4669714191989054848,46,875.0456957966089,0.12610062905687913,15.006153,4,64,0.0625,1,1,4.161193168234339,-65.8407822315043
57956,MeerKAT:array_1:20250708T083640Z,Gaia_4669720995217335936,31,919.9956738948822,-0.10088050324550331,14.982437,1,64,0.015625,1,1,4.162549134949634,-65.63593647430399
112682,MeerKAT:array_1:20250702T203437Z,Gaia_6441475887641404672,11,960.005027115345,0.04035220129820132,14.95844,4,64,0.0625,1,1,19.627952806854807,-63.40563990923423
2689,MeerKAT:array_1:20250703T155221Z,Gaia_6441465270482505984,51,868.0665325522423,0.08070440259640264,14.940215,1,64,0.015625,1,1,19.656390994602866,-63.38063783948705
57934,MeerKAT:array_1:20250708T083640Z,Gaia_4669696737241871872,24,919.9956882447004,-0.1714968555173556,14.937869,2,64,0.03125,1,1,4.103313579121814,-66.00049770341214
86056,MeerKAT:array_1:20250712T092209Z,Gaia_4669811567487460096,2,924.0567697137594,-0.050440251622751654,14.893242,4,64,0.0625,1,1,4.182460508460625,-65.58498551850913
17798,MeerKAT:array_1:20250701T095804Z,Gaia_4669681996914100864,25,879.9420291632414,-0.12105660389460396,14.884482,2,64,0.03125,1,1,4.1387636225831566,-66.09069349647753
60955,MeerKAT:array_1:20250713T100933Z,Gaia_3394133059973258496,58,919.7910789698362,-0.04035220129820132,14.81957,2,64,0.03125,2,1,5.350169764646185,16.42854187394371
68878,MeerKAT:array_1:20250701T095804Z,Gaia_4669729585151865728,12,923.9665540009737,-0.10592452840777847,14.800329,3,64,0.046875,1,1,4.107257170354558,-65.65160918439804
60945,MeerKAT:array_1:20250713T100933Z,Gaia_3394254036317213952,29,919.7910263538361,0.12105660389460396,14.794743,2,64,0.03125,1,1,5.354680687125043,16.82980190106359
112828,MeerKAT:array_1:20250702T203437Z,Gaia_6440697021092449152,46,960.0050430595875,-0.03026415097365099,14.782004,3,64,0.046875,1,1,19.634833379956643,-63.78137866933455
68910,MeerKAT:array_1:20250701T095804Z,Gaia_4669815106540510848,28,923.9665540009737,-0.10592452840777847,14.761591,3,64,0.046875,1,1,4.16380532445806,-65.55678540542186
14623,MeerKAT:array_1:20250731T124411Z,Gaia_5850066896878290944,2,863.9565118253231,-0.04539622646047649,14.741481,3,64,0.046875,1,1,14.647718028696788,-64.37395853195206
112724,MeerKAT:array_1:20250702T203437Z,Gaia_6441462590422644864,21,960.005039870739,-0.015132075486825495,14.727456,3,64,0.046875,1,1,19.63286756576221,-63.50886223097603
14851,MeerKAT:array_1:20250731T124411Z,Gaia_5850163894431855232,54,863.9565102308989,-0.02017610064910066,14.653378,4,64,0.0625,1,1,14.623895428321232,-63.84108500367465
