file,row,obsid,sourceName,frequency,driftRate,snr,n_beams,f12_bandwidth_hz
lband_short,155168,MeerKAT:array_1:20250701T155031Z,Gaia_3610245094068622336,959.835751876235,0.10250760813655982,8.838389,3,15.944242477416992
lband_short,246442,MeerKAT:array_1:20250708T131910Z,Gaia_2973615938758791424,951.5861992239952,0.10250760813655982,8.838169,1,46.23830318450928
lband_short,241986,MeerKAT:array_1:20250708T125143Z,Gaia_2973926894390610432,950.3110265433788,0.1127583689502158,8.838119,1,14.349818229675293
lband_short,91357,MeerKAT:array_1:20250708T115647Z,Gaia_2973628819363169280,934.8305271416903,0.37927815010527133,8.838039,1,3.1888484954833984
lband_short,290116,MeerKAT:array_1:20250711T110722Z,Gaia_4790690535815466880,951.6035369932652,0.03075228244096795,8.837944,1,43.04945468902588
lband_short,247325,MeerKAT:array_1:20250708T131910Z,Gaia_2973745543691571584,959.7438731789589,-0.39977967173258333,8.837903,3,9.566545486450195
lband_short,143324,MeerKAT:array_1:20250701T065749Z,Gaia_2536493511902694912,959.8877524286509,-0.2972720635960235,8.837851,1,7.972121238708496
lband_short,296478,MeerKAT:array_1:20250711T120252Z,Gaia_4790685210056006784,959.7438381016254,0.20501521627311964,8.837725,1,3.1888484954833984
lband_short,319599,MeerKAT:array_1:20250713T080505Z,Gaia_5096293917240393984,950.3110169768333,-0.20501521627311964,8.837512,2,4.783272743225098
lband_short,70477,MeerKAT:array_1:20250706T022717Z,Gaia_2546787930036759936,925.1671395152807,-0.2357674987140876,8.837327,1,7.972121238708496
lband_short,231377,MeerKAT:array_1:20250708T104320Z,Gaia_2973924557928403840,959.8825051784515,-0.03075228244096795,8.83729,4,22.32193946838379
lband_short,220359,MeerKAT:array_1:20250706T145226Z,Gaia_4802446239262029952,959.7369183003902,-0.04100304325462393,8.8371315,1,9.566545486450195
lband_short,204097,MeerKAT:array_1:20250706T111659Z,Gaia_4802476166594206976,950.1556754112244,-0.1127583689502158,8.836924,2,1.5944242477416992
lband_short,77651,MeerKAT:array_1:20250706T074022Z,Gaia_4802453557886278656,934.8479876816273,0.08200608650924786,8.836619,1,14.349818229675293
lband_short,246817,MeerKAT:array_1:20250708T131910Z,Gaia_2973747433477174656,959.8062406778336,0.2357674987140876,8.836568,1,3.1888484954833984
lband_short,212802,MeerKAT:array_1:20250706T131435Z,ex_LEDA_543967,951.567134693265,0.07175532569559187,8.8364935,3,41.45503044128418
lband_short,163143,MeerKAT:array_1:20250705T213909Z,Gaia_2699037442573324288,959.736923083663,0.16401217301849572,8.836392,1,4.783272743225098
lband_short,209834,MeerKAT:array_1:20250706T124159Z,Gaia_4802485237565267712,951.6329876035452,0.20501521627311964,8.836226,1,25.510787963867188
lband_short,94276,MeerKAT:array_1:20250709T231329Z,Gaia_4216954201532475776,934.747425749898,-0.4100304325462393,8.836176,1,20.72751522064209
lband_short,183288,MeerKAT:array_1:20250706T051005Z,ex_LEDA_1157956,959.8877476453781,-0.1230091297638718,8.8360405,1,6.377696990966797
lband_short,136614,MeerKAT:array_1:20250720T100544Z,Gaia_5096248356227348608,934.8705216795206,-0.2357674987140876,8.835885,2,3.1888484954833984
lband_short,93775,MeerKAT:array_1:20250709T231329Z,Gaia_4216761443401321856,934.747412994504,-0.26651978115505554,8.835588,1,9.566545486450195
lband_short,358788,MeerKAT:array_1:20250719T222739Z,Gaia_4216973924022596736,959.709924697876,0.1742629338321517,8.835376,1,47.83272743225098
lband_short,230630,MeerKAT:array_1:20250708T104320Z,Gaia_2973926894390610176,959.8824653178453,0.38952891091892733,8.83532,2,19.13309097290039
lband_short,83761,MeerKAT:array_1:20250706T124159Z,Gaia_4802482828086365184,934.8652441352606,-0.04100304325462393,8.83525,1,7.972121238708496
lband_short,324582,MeerKAT:array_1:20250713T090022Z,Gaia_5096255636195294976,950.1556945443153,0.07175532569559187,8.835206,1,25.510787963867188
lband_short,195176,MeerKAT:array_1:20250706T081304Z,Gaia_4802499840453871872,959.6953404992819,-0.1230091297638718,8.835,3,4.783272743225098
lband_short,303924,MeerKAT:array_1:20250711T235952Z,Gaia_4216959630371259264,959.8756571263075,0.0615045648819359,8.834876,1,33.482909202575684
lband_short,115201,MeerKAT:array_1:20250713T073717Z,Gaia_5096289106877025920,934.7474145889282,-0.14351065139118374,8.834862,2,20.72751522064209
lband_short,88513,MeerKAT:array_1:20250708T101552Z,Gaia_2973628067746434944,934.7525438517332,-0.1230091297638718,8.834788,1,3.1888484954833984
lband_short,213818,MeerKAT:array_1:20250706T131435Z,Gaia_4802491387958259200,959.722976654768,-0.0615045648819359,8.834732,1,14.349818229675293
lband_short,155507,MeerKAT:array_1:20250701T155031Z,Gaia_3607199412499854464,959.835745498538,-0.25626902034139953,8.8342285,2,20.72751522064209
